R² OOS (%),RMSE,MAE,Correlation,Hit Rate (%),Model,Specification
1.4050071350900861,0.09234295672669846,0.06787496454012949,0.12211503057685351,54.46498145435277,Random Forest,Base
1.4115093700118209,0.09233991171660004,0.06787260352624387,0.12251955823089201,54.53667051086245,Random Forest,Augmented
0.8387328310259345,0.09260776010925004,0.06798759610949798,0.10333642511067738,53.829130692266936,Gradient Boosting,Base
0.8492882926167233,0.09260283104925668,0.0679950380309332,0.10337415691665923,53.84159835426862,Gradient Boosting,Augmented
