trade_id,BioGuideID,Name,Ticker,trade_date,Transaction,anomaly_political_if,anomaly_political_svm,anomaly_political_lof,anomaly_political_consensus,score_political_if
42252,H001082,Kevin Hern,TIP,2021-08-06,Purchase,0,0,0,0,0.3814937366223519
42198,H001082,Kevin Hern,TXN,2021-08-09,Purchase,0,0,0,0,0.35104751537752227
42118,H001082,Kevin Hern,ACN,2021-08-13,Purchase,0,0,0,0,0.43544683273204415
42086,H001082,Kevin Hern,MMC,2021-08-16,Purchase,0,0,0,0,0.377215344996261
42085,H001082,Kevin Hern,OKE,2021-08-16,Purchase,0,0,0,0,0.34802494808956735
41950,H001082,Kevin Hern,TXN,2021-08-25,Purchase,0,1,0,0,0.4191602866251319
41966,H001082,Kevin Hern,CB,2021-08-25,Purchase,0,0,0,0,0.36135675552557955
41963,H001082,Kevin Hern,COST,2021-08-25,Purchase,0,0,0,0,0.4015878224048967
41971,H001082,Kevin Hern,LMT,2021-08-25,Purchase,0,0,0,0,0.3618484897305015
41967,H001082,Kevin Hern,AHCO,2021-08-25,Purchase,0,0,0,0,0.3624490012181004
41817,H001082,Kevin Hern,XOM,2021-09-02,Purchase,0,0,0,0,0.3489941066418058
41834,H001082,Kevin Hern,JNJ,2021-09-02,Purchase,0,0,0,0,0.3488193495621143
41812,H001082,Kevin Hern,INTC,2021-09-02,Purchase,0,0,1,0,0.351649658239896
41846,H001082,Kevin Hern,ICLR,2021-09-02,Purchase,0,0,0,0,0.34610646047292015
41852,H001082,Kevin Hern,CDNS,2021-09-02,Purchase,0,0,0,0,0.34724678079724586
41854,H001082,Kevin Hern,PRGS,2021-09-02,Purchase,0,0,0,0,0.34724678079724586
41873,H001082,Kevin Hern,RTX,2021-09-02,Purchase,0,0,1,0,0.3476734856217489
41868,H001082,Kevin Hern,UNH,2021-09-02,Purchase,0,0,0,0,0.3759155733125242
41870,H001082,Kevin Hern,IQV,2021-09-02,Purchase,0,0,0,0,0.36023319316309743
41856,H001082,Kevin Hern,PRGS,2021-09-02,Purchase,0,0,0,0,0.3493656839135963
41804,H001082,Kevin Hern,HON,2021-09-03,Purchase,0,0,0,0,0.3784186830589711
41782,H001082,Kevin Hern,DIAL,2021-09-07,Purchase,0,0,0,0,0.353191074191317
41794,H001082,Kevin Hern,JNJ,2021-09-07,Purchase,0,0,0,0,0.34781247585626435
41778,H001082,Kevin Hern,TIP,2021-09-08,Purchase,0,0,0,0,0.3476167118808958
41773,H001082,Kevin Hern,TIP,2021-09-08,Purchase,0,0,0,0,0.34698240437241307
41770,H001082,Kevin Hern,MSFT,2021-09-09,Purchase,0,0,0,0,0.5284531134610504
41766,H001082,Kevin Hern,EMR,2021-09-10,Purchase,0,0,0,0,0.4310957035049575
41755,H001082,Kevin Hern,ROK,2021-09-10,Purchase,0,0,0,0,0.38005610593646133
41704,H001082,Kevin Hern,NEE,2021-09-15,Purchase,0,0,0,0,0.3656651259460636
41646,H001082,Kevin Hern,HD,2021-09-16,Purchase,0,0,0,0,0.4071594185353282
41612,H001082,Kevin Hern,SPY,2021-09-20,Sale,0,1,0,0,0.4120844810298697
41564,H001082,Kevin Hern,UNH,2021-09-23,Purchase,0,0,0,0,0.5535939846541801
41562,H001082,Kevin Hern,MDT,2021-09-23,Purchase,0,0,0,0,0.36799002366554384
41534,H001082,Kevin Hern,RTX,2021-09-23,Purchase,0,0,0,0,0.401633634977865
41556,H001082,Kevin Hern,ACN,2021-09-23,Purchase,0,0,0,0,0.36497815715421256
41493,H001082,Kevin Hern,WMB,2021-09-27,Purchase,0,0,0,0,0.35503406616661487
41395,H001082,Kevin Hern,DVN,2021-09-30,Purchase,0,0,0,0,0.3500897478252663
41384,H001082,Kevin Hern,DGRO,2021-09-30,Purchase,0,0,0,0,0.3510677759183578
41372,H001082,Kevin Hern,DVN,2021-09-30,Purchase,0,0,0,0,0.3526722270438613
41273,H001082,Kevin Hern,DIAL,2021-10-06,Purchase,0,0,0,0,0.3549657161973265
41203,H001082,Kevin Hern,TIP,2021-10-07,Purchase,0,0,0,0,0.34592218898417526
41254,H001082,Kevin Hern,TIP,2021-10-07,Purchase,0,0,0,0,0.3452909735266783
41063,H001082,Kevin Hern,BLK,2021-10-20,Purchase,0,0,0,0,0.34424779198072347
41057,H001082,Kevin Hern,ORLY,2021-10-20,Purchase,0,0,0,0,0.3435879960106123
41068,H001082,Kevin Hern,ITW,2021-10-20,Purchase,0,0,0,0,0.3530449291152936
41055,H001082,Kevin Hern,LMT,2021-10-20,Purchase,0,0,0,0,0.39153941489701855
41064,H001082,Kevin Hern,FMAT,2021-10-20,Purchase,0,0,0,0,0.3802825310172729
41056,H001082,Kevin Hern,V,2021-10-20,Purchase,0,0,0,0,0.4361600097633751
41065,H001082,Kevin Hern,CVX,2021-10-20,Purchase,0,0,0,0,0.38777155128087976
40917,H001082,Kevin Hern,JPM,2021-10-29,Purchase,0,0,0,0,0.41860427658177557
40650,H001082,Kevin Hern,TIP,2021-11-05,Purchase,0,0,0,0,0.4000887004947979
40498,H001082,Kevin Hern,TXN,2021-11-15,Purchase,0,0,0,0,0.35520925044959345
40479,H001082,Kevin Hern,OKE,2021-11-15,Purchase,0,0,0,0,0.3461979738096348
40443,H001082,Kevin Hern,FBND,2021-11-16,Sale,0,0,1,0,0.37841805222986996
40330,H001082,Kevin Hern,PH,2021-11-26,Purchase,0,0,0,0,0.3747916511824231
40332,H001082,Kevin Hern,ACN,2021-11-26,Purchase,0,0,0,0,0.39168454573501604
40299,H001082,Kevin Hern,HLT,2021-11-26,Purchase,0,0,0,0,0.40562689352687264
40302,H001082,Kevin Hern,TJX,2021-11-26,Purchase,0,0,0,0,0.47793463955847765
40331,H001082,Kevin Hern,INTC,2021-11-26,Purchase,0,0,0,0,0.39799407394751163
40303,H001082,Kevin Hern,FTEC,2021-11-26,Purchase,0,0,0,0,0.4306484374767824
40323,H001082,Kevin Hern,FSK,2021-11-26,Sale,0,0,0,0,0.3975101470079011
40329,H001082,Kevin Hern,AGCO,2021-11-26,Purchase,0,0,0,0,0.40687056689939016
40309,H001082,Kevin Hern,FDIS,2021-11-26,Purchase,0,0,0,0,0.4116842356323785
40317,H001082,Kevin Hern,ARCB,2021-11-26,Purchase,0,0,0,0,0.40729344212770896
40318,H001082,Kevin Hern,PWR,2021-11-26,Purchase,0,0,0,0,0.40687056689939016
40248,H001082,Kevin Hern,HON,2021-12-03,Purchase,0,0,0,0,0.4447372802523705
40193,H001082,Kevin Hern,JNJ,2021-12-07,Purchase,0,0,0,0,0.40224807045463795
40174,H001082,Kevin Hern,MSFT,2021-12-09,Purchase,0,0,0,0,0.5602794279991775
40165,H001082,Kevin Hern,XOM,2021-12-10,Purchase,0,0,0,0,0.5078516742931344
40163,H001082,Kevin Hern,ROK,2021-12-10,Purchase,0,0,0,0,0.4317572432591751
40158,H001082,Kevin Hern,EMR,2021-12-10,Purchase,0,0,0,0,0.47415720714071236
40013,H001082,Kevin Hern,UNH,2021-12-14,Purchase,0,0,0,0,0.44459672721997845
39924,H001082,Kevin Hern,NEE,2021-12-15,Purchase,0,0,0,0,0.39640742542431434
39848,H001082,Kevin Hern,HD,2021-12-16,Purchase,0,0,0,0,0.4010607740263873
39845,H001082,Kevin Hern,RTX,2021-12-16,Purchase,0,0,0,0,0.39451801121796487
39764,H001082,Kevin Hern,VUZI,2021-12-20,Sale,0,0,0,0,0.4111701698329947
39786,H001082,Kevin Hern,MDT,2021-12-20,Sale,0,0,0,0,0.413192675909088
39563,H001082,Kevin Hern,WMB,2021-12-27,Purchase,0,0,0,0,0.39725930979321944
39554,H001082,Kevin Hern,LMT,2021-12-27,Purchase,0,0,0,0,0.4100328408134181
39486,H001082,Kevin Hern,DVN,2021-12-30,Purchase,0,0,0,0,0.3990786689674857
39484,H001082,Kevin Hern,DVN,2021-12-30,Purchase,0,0,0,0,0.4024098459995441
38373,H001082,Kevin Hern,JPM,2022-01-31,Purchase,0,1,0,0,0.427774309225901
38248,H001082,Kevin Hern,TXN,2022-02-07,Purchase,0,0,0,0,0.40268149075588616
38060,H001082,Kevin Hern,OKE,2022-02-14,Purchase,0,0,0,0,0.3584851178075606
37952,H001082,Kevin Hern,ACN,2022-02-15,Purchase,0,0,0,0,0.3982315738780748
37548,H001082,Kevin Hern,INTC,2022-03-01,Purchase,0,0,0,0,0.3864363351871933
37398,H001082,Kevin Hern,JNJ,2022-03-08,Purchase,0,0,0,0,0.4231481492885617
37328,H001082,Kevin Hern,MSFT,2022-03-10,Purchase,0,0,0,0,0.47976767762686706
37321,H001082,Kevin Hern,ROK,2022-03-10,Purchase,0,0,0,0,0.34655931726927214
37325,H001082,Kevin Hern,EMR,2022-03-10,Purchase,0,0,0,0,0.3487549099502938
37331,H001082,Kevin Hern,XOM,2022-03-10,Purchase,0,0,0,0,0.4577485032486826
37313,H001082,Kevin Hern,HON,2022-03-11,Purchase,0,0,0,0,0.5018517899018505
37223,H001082,Kevin Hern,NEE,2022-03-15,Purchase,0,0,0,0,0.4137935324575009
37026,H001082,Kevin Hern,UNH,2022-03-22,Purchase,0,0,0,0,0.4000043637855876
37000,H001082,Kevin Hern,HD,2022-03-24,Purchase,0,0,0,0,0.34818112287427916
37009,H001082,Kevin Hern,RTX,2022-03-24,Purchase,0,0,0,0,0.3452663135802696
36994,H001082,Kevin Hern,LMT,2022-03-25,Purchase,0,0,0,0,0.38006589471625135
36986,H001082,Kevin Hern,WMB,2022-03-28,Purchase,0,0,0,0,0.3484243365632218
36895,H001082,Kevin Hern,DVN,2022-03-31,Purchase,0,0,0,0,0.3473440751278647
36891,H001082,Kevin Hern,DVN,2022-03-31,Purchase,0,0,0,0,0.34784621689852235
36883,H001082,Kevin Hern,AHCO,2022-04-01,Sale,0,0,1,0,0.3874355594356739
36751,H001082,Kevin Hern,HON,2022-04-08,Sale,0,1,0,0,0.4497046715277224
36631,H001082,Kevin Hern,MDLZ,2022-04-12,Sale,0,0,0,0,0.35028557199260096
36396,H001082,Kevin Hern,IQV,2022-04-22,Sale,0,0,0,0,0.3770999707054207
36387,H001082,Kevin Hern,AHCO,2022-04-22,Sale,0,0,0,0,0.4002776095186951
36252,H001082,Kevin Hern,JPM,2022-04-30,Purchase,0,0,0,0,0.46713454801146487
35330,H001082,Kevin Hern,ACN,2022-05-13,Purchase,0,0,0,0,0.39100387413870336
35275,H001082,Kevin Hern,EXAS,2022-05-16,Sale,0,0,0,0,0.34721109196537686
35304,H001082,Kevin Hern,OKE,2022-05-16,Purchase,0,0,0,0,0.3453573143902286
35258,H001082,Kevin Hern,TXN,2022-05-17,Purchase,0,0,0,0,0.3946382151978278
34766,H001082,Kevin Hern,INTC,2022-06-01,Purchase,0,0,0,0,0.3869709629552768
34662,H001082,Kevin Hern,JNJ,2022-06-07,Purchase,0,0,0,0,0.4279889155150209
34620,H001082,Kevin Hern,MSFT,2022-06-09,Purchase,0,0,0,0,0.4065350043606608
34574,H001082,Kevin Hern,EMR,2022-06-10,Purchase,0,0,0,0,0.37845510880598077
34607,H001082,Kevin Hern,XOM,2022-06-10,Purchase,0,0,0,0,0.44781023057766745
34593,H001082,Kevin Hern,ROK,2022-06-10,Purchase,0,0,0,0,0.3814259667614204
34505,H001082,Kevin Hern,NEE,2022-06-15,Purchase,0,0,0,0,0.41850791992782566
34331,H001082,Kevin Hern,HD,2022-06-16,Purchase,0,0,0,0,0.5087473771881046
34409,H001082,Kevin Hern,RTX,2022-06-16,Purchase,0,0,0,0,0.4099928911420918
34128,H001082,Kevin Hern,AGCO,2022-06-21,Purchase,0,0,0,0,0.3525595440757869
34058,H001082,Kevin Hern,LMT,2022-06-24,Purchase,0,0,0,0,0.43101819641684025
33995,H001082,Kevin Hern,WMB,2022-06-27,Purchase,0,0,0,0,0.35135001752887335
33871,H001082,Kevin Hern,DVN,2022-06-30,Purchase,0,0,0,0,0.3502020724926208
33861,H001082,Kevin Hern,DVN,2022-06-30,Purchase,0,0,0,0,0.3487989020460124
33797,H001082,Kevin Hern,TIP,2022-07-08,Purchase,0,0,0,0,0.3969317772905107
33259,H001082,Kevin Hern,JPM,2022-07-31,Purchase,0,1,0,0,0.4758905133146374
32781,H001082,Kevin Hern,ACN,2022-08-15,Purchase,0,0,0,0,0.41695652129265465
32787,H001082,Kevin Hern,OKE,2022-08-15,Purchase,0,0,0,0,0.3480051834925751
32770,H001082,Kevin Hern,TXN,2022-08-16,Purchase,0,0,0,0,0.3884385835714299
32758,H001082,Kevin Hern,CTRA,2022-08-17,Purchase,0,0,1,0,0.37375633260026564
32731,H001082,Kevin Hern,CDNS,2022-08-18,Purchase,0,0,0,0,0.385515230027642
32601,H001082,Kevin Hern,PTC,2022-08-25,Purchase,0,0,0,0,0.3564804816770452
32609,H001082,Kevin Hern,ASML,2022-08-25,Purchase,0,0,1,0,0.3775671658507251
32294,H001082,Kevin Hern,JEPI,2022-09-07,Purchase,0,0,0,0,0.36972739538499466
32194,H001082,Kevin Hern,XOM,2022-09-09,Purchase,0,0,0,0,0.38549431775839776
32205,H001082,Kevin Hern,EMR,2022-09-09,Purchase,0,0,0,0,0.38726372518195523
32171,H001082,Kevin Hern,ROK,2022-09-12,Purchase,0,0,0,0,0.34889056946655
32103,H001082,Kevin Hern,HD,2022-09-15,Purchase,0,0,0,0,0.41483449878165973
32077,H001082,Kevin Hern,NEE,2022-09-15,Purchase,0,0,0,0,0.3589534944321311
32042,H001082,Kevin Hern,UNH,2022-09-20,Purchase,0,0,0,0,0.45722945707876383
31991,H001082,Kevin Hern,WMB,2022-09-26,Purchase,0,0,0,0,0.3557291301831653
31722,H001082,Kevin Hern,DVN,2022-09-30,Purchase,0,0,0,0,0.38878306009410035
31725,H001082,Kevin Hern,DVN,2022-09-30,Purchase,0,0,0,0,0.38127287936144816
31724,H001082,Kevin Hern,DGRO,2022-09-30,Purchase,0,0,0,0,0.38127287936144816
31652,H001082,Kevin Hern,JEPI,2022-10-06,Purchase,0,0,0,0,0.3569710258517265
31277,H001082,Kevin Hern,JPM,2022-10-31,Purchase,0,1,0,0,0.5238549683336325
30670,H001082,Kevin Hern,OKE,2022-11-14,Purchase,0,0,0,0,0.373764572758523
30615,H001082,Kevin Hern,TXN,2022-11-15,Purchase,0,0,0,0,0.47746182383432356
30655,H001082,Kevin Hern,ACN,2022-11-15,Purchase,0,0,0,0,0.4062063906038635
30571,H001082,Kevin Hern,AMP,2022-11-21,Sale,0,0,0,0,0.34873552445862754
30574,H001082,Kevin Hern,SHW,2022-11-21,Sale,0,0,0,0,0.36634640122671297
30566,H001082,Kevin Hern,VFC,2022-11-21,Sale,0,0,0,0,0.3475032479789357
30565,H001082,Kevin Hern,MMC,2022-11-21,Sale,0,0,0,0,0.34873552445862754
30374,H001082,Kevin Hern,INTC,2022-12-01,Purchase,0,0,0,0,0.43231577496088586
30248,H001082,Kevin Hern,JNJ,2022-12-06,Purchase,0,0,0,0,0.4567858189861674
30059,H001082,Kevin Hern,MSFT,2022-12-08,Purchase,0,0,0,0,0.4129351351085188
30040,H001082,Kevin Hern,EMR,2022-12-09,Purchase,0,0,0,0,0.4364943511297901
30056,H001082,Kevin Hern,XOM,2022-12-09,Purchase,0,0,0,0,0.4729464849185213
29993,H001082,Kevin Hern,ROK,2022-12-12,Purchase,0,0,0,0,0.3984915800952498
29988,H001082,Kevin Hern,UNH,2022-12-13,Purchase,0,0,0,0,0.5364869690308449
29857,H001082,Kevin Hern,HD,2022-12-15,Purchase,0,0,0,0,0.4329963777204429
29847,H001082,Kevin Hern,NEE,2022-12-15,Purchase,0,0,0,0,0.40577184883969647
29760,H001082,Kevin Hern,HLT,2022-12-19,Sale,0,0,0,0,0.3998902750118168
29774,H001082,Kevin Hern,CCLD,2022-12-19,Sale,0,0,0,0,0.43511637921593854
29767,H001082,Kevin Hern,ARCB,2022-12-19,Sale,0,0,0,0,0.40067804672392837
29764,H001082,Kevin Hern,ADBE,2022-12-19,Sale,0,0,0,0,0.5313205472092534
29761,H001082,Kevin Hern,EXAS,2022-12-19,Sale,0,0,0,0,0.3998902750118168
29758,H001082,Kevin Hern,MASI,2022-12-19,Sale,0,0,0,0,0.3998902750118168
29757,H001082,Kevin Hern,WYNN,2022-12-19,Sale,0,0,1,0,0.43251440897311016
29773,H001082,Kevin Hern,ECL,2022-12-19,Sale,0,0,0,0,0.40351255109335055
29696,H001082,Kevin Hern,WMB,2022-12-26,Purchase,0,0,0,0,0.4117285902288941
29639,H001082,Kevin Hern,LMT,2022-12-30,Purchase,0,0,0,0,0.4417055630728481
29643,H001082,Kevin Hern,DVN,2022-12-30,Purchase,0,0,0,0,0.43217162496416034
29644,H001082,Kevin Hern,DVN,2022-12-30,Purchase,0,0,0,0,0.4338271849787056
29585,H001082,Kevin Hern,MSFT,2023-01-04,Sale,0,1,0,0,0.49592894897978457
28967,H001082,Kevin Hern,COST,2023-01-31,Sale,0,0,0,0,0.3918922176830824
28963,H001082,Kevin Hern,TJX,2023-01-31,Sale,0,0,0,0,0.3941562034617114
28908,H001082,Kevin Hern,TXN,2023-01-31,Sale,0,0,0,0,0.3494557300368107
28910,H001082,Kevin Hern,BLK,2023-01-31,Sale,0,0,0,0,0.40350942572570614
28951,H001082,Kevin Hern,RTX,2023-01-31,Sale,0,0,0,0,0.3901779284358733
28944,H001082,Kevin Hern,PH,2023-01-31,Sale,0,0,0,0,0.3463991378160099
28939,H001082,Kevin Hern,CB,2023-01-31,Sale,0,0,0,0,0.3501794122697359
28936,H001082,Kevin Hern,ACN,2023-01-31,Sale,0,0,0,0,0.3893481402828753
28933,H001082,Kevin Hern,ECL,2023-01-31,Sale,0,0,0,0,0.3468433686587665
28973,H001082,Kevin Hern,HON,2023-01-31,Sale,0,0,0,0,0.3463991378160099
28906,H001082,Kevin Hern,ROK,2023-01-31,Sale,0,0,0,0,0.3463991378160099
28960,H001082,Kevin Hern,KO,2023-01-31,Sale,0,0,0,0,0.43712869005413113
29035,H001082,Kevin Hern,HD,2023-01-31,Sale,0,0,0,0,0.3473668556378292
29025,H001082,Kevin Hern,ICE,2023-01-31,Sale,0,0,0,0,0.3501794122697359
29018,H001082,Kevin Hern,RSG,2023-01-31,Sale,0,0,0,0,0.3463991378160099
29016,H001082,Kevin Hern,AMZN,2023-01-31,Sale,0,0,0,0,0.4799342696478726
29008,H001082,Kevin Hern,V,2023-01-31,Sale,0,0,0,0,0.4505812445813702
29043,H001082,Kevin Hern,MDLZ,2023-01-31,Sale,0,0,0,0,0.3565917816986508
28930,H001082,Kevin Hern,LOW,2023-01-31,Sale,0,0,0,0,0.3473668556378292
28980,H001082,Kevin Hern,CRM,2023-01-31,Sale,0,0,0,0,0.3605242246413241
28929,H001082,Kevin Hern,MDT,2023-01-31,Sale,0,0,0,0,0.3575689042449051
28992,H001082,Kevin Hern,BA,2023-01-31,Sale,0,0,0,0,0.3463991378160099
28991,H001082,Kevin Hern,EXAS,2023-01-31,Sale,0,0,0,0,0.34700422896504224
28890,H001082,Kevin Hern,MSFT,2023-01-31,Sale,0,0,0,0,0.5099044640628135
28892,H001082,Kevin Hern,JNJ,2023-01-31,Sale,0,0,0,0,0.4820237182321878
28899,H001082,Kevin Hern,ICLR,2023-01-31,Sale,0,0,0,0,0.34700422896504224
28900,H001082,Kevin Hern,NVS,2023-01-31,Sale,0,0,0,0,0.34700422896504224
28901,H001082,Kevin Hern,PG,2023-01-31,Sale,0,0,0,0,0.46136975960801085
28902,H001082,Kevin Hern,ADBE,2023-01-31,Sale,0,0,0,0,0.4547592273135024
28914,H001082,Kevin Hern,ORLY,2023-01-31,Sale,0,0,0,0,0.3473668556378292
29005,H001082,Kevin Hern,DG,2023-01-31,Sale,0,0,0,0,0.3565917816986508
28953,H001082,Kevin Hern,PSX,2023-01-31,Sale,0,0,0,0,0.357912635881254
29002,H001082,Kevin Hern,INTC,2023-01-31,Sale,0,0,0,0,0.4547592273135024
28955,H001082,Kevin Hern,JPM,2023-01-31,Purchase,0,0,0,0,0.39523517683881626
28881,H001082,Kevin Hern,JPM,2023-01-31,Sale,0,0,0,0,0.3612708284411377
28918,H001082,Kevin Hern,TMO,2023-01-31,Sale,0,0,0,0,0.34700422896504224
29041,H001082,Kevin Hern,LMT,2023-01-31,Sale,0,0,0,0,0.4494288753613537
29039,H001082,Kevin Hern,CMCSA,2023-01-31,Sale,0,0,0,0,0.4062600346896625
29000,H001082,Kevin Hern,LIN,2023-01-31,Sale,0,0,0,0,0.3937708553925329
28999,H001082,Kevin Hern,NEE,2023-01-31,Sale,0,0,0,0,0.49050428735820545
28995,H001082,Kevin Hern,DHR,2023-01-31,Sale,0,0,0,0,0.34700422896504224
28956,H001082,Kevin Hern,AMT,2023-01-31,Sale,0,0,0,0,0.3468433686587665
28524,H001082,Kevin Hern,TXN,2023-02-14,Purchase,0,0,0,0,0.4135310868944539
28501,H001082,Kevin Hern,OKE,2023-02-14,Purchase,0,0,0,0,0.3453573143902286
28461,H001082,Kevin Hern,ACN,2023-02-15,Purchase,0,0,0,0,0.4084494881875377
28099,H001082,Kevin Hern,INTC,2023-03-01,Purchase,0,0,0,0,0.3744024937822075
27894,H001082,Kevin Hern,JNJ,2023-03-07,Purchase,0,0,0,0,0.446858838354953
27857,H001082,Kevin Hern,EMR,2023-03-10,Purchase,0,0,0,0,0.4408342688910777
27850,H001082,Kevin Hern,ROK,2023-03-10,Purchase,0,0,0,0,0.3812135210300518
27662,H001082,Kevin Hern,NEE,2023-03-15,Purchase,0,0,0,0,0.42662633413153345
27579,H001082,Kevin Hern,UNH,2023-03-21,Purchase,0,0,0,0,0.5003377669802331
27558,H001082,Kevin Hern,RTX,2023-03-23,Purchase,0,0,0,0,0.3459771195713302
27556,H001082,Kevin Hern,HD,2023-03-23,Purchase,0,0,0,0,0.3489843247568743
27554,H001082,Kevin Hern,HD,2023-03-23,Purchase,0,0,0,0,0.34716566099378515
27486,H001082,Kevin Hern,LMT,2023-03-24,Purchase,0,0,0,0,0.3807427482684797
27438,H001082,Kevin Hern,WMB,2023-03-27,Purchase,0,0,0,0,0.3620350445860727
27415,H001082,Kevin Hern,LIN,2023-03-28,Purchase,0,0,0,0,0.3490151102816197
27359,H001082,Kevin Hern,DVN,2023-03-31,Purchase,0,0,0,0,0.3914960020341885
27333,H001082,Kevin Hern,DVN,2023-03-31,Purchase,0,0,0,0,0.4016112327115889
27166,H001082,Kevin Hern,AHCO,2023-04-06,Sale,0,0,0,0,0.3466858243880786
27162,H001082,Kevin Hern,AHCO,2023-04-06,Sale,0,0,0,0,0.3565157103620157
26499,H001082,Kevin Hern,JPM,2023-04-28,Purchase,0,0,0,0,0.4349973713684841
26078,H001082,Kevin Hern,OKE,2023-05-15,Purchase,0,0,0,0,0.3839318818214231
26068,H001082,Kevin Hern,TXN,2023-05-16,Purchase,0,0,0,0,0.3900649299848345
26048,H001082,Kevin Hern,ACN,2023-05-17,Purchase,0,0,0,0,0.3904629989150143
25395,H001082,Kevin Hern,JNJ,2023-06-06,Purchase,0,0,0,0,0.3917356146493603
25344,H001082,Kevin Hern,XOM,2023-06-09,Purchase,0,0,0,0,0.38256294081174397
25347,H001082,Kevin Hern,EMR,2023-06-09,Purchase,0,0,0,0,0.37760340201676085
25313,H001082,Kevin Hern,ROK,2023-06-12,Purchase,0,0,0,0,0.34847243277504913
25230,H001082,Kevin Hern,NEE,2023-06-15,Purchase,0,0,0,0,0.38984926304688555
25229,H001082,Kevin Hern,RTX,2023-06-15,Purchase,0,0,0,0,0.34806400387390624
25236,H001082,Kevin Hern,HD,2023-06-15,Purchase,0,0,0,0,0.3455108641930015
25242,H001082,Kevin Hern,HD,2023-06-15,Purchase,0,0,0,0,0.3455108641930015
25225,H001082,Kevin Hern,LIN,2023-06-16,Purchase,0,0,0,0,0.39145454677560976
25132,H001082,Kevin Hern,LMT,2023-06-23,Purchase,0,0,0,0,0.3821850600859662
25034,H001082,Kevin Hern,WMB,2023-06-26,Purchase,0,0,0,0,0.34882702876581506
25004,H001082,Kevin Hern,UNH,2023-06-27,Purchase,0,0,0,0,0.5140146740219717
24822,H001082,Kevin Hern,DVN,2023-06-30,Purchase,0,0,0,0,0.3760208201681007
24813,H001082,Kevin Hern,DVN,2023-06-30,Purchase,0,0,0,0,0.38634381230160353
23866,H001082,Kevin Hern,JPM,2023-07-31,Purchase,0,1,0,0,0.4567840665332319
23588,H001082,Kevin Hern,OKE,2023-08-14,Purchase,0,0,0,0,0.34802771886078077
23558,H001082,Kevin Hern,TXN,2023-08-15,Purchase,0,0,0,0,0.34721231042839473
23561,H001082,Kevin Hern,ACN,2023-08-15,Purchase,0,0,0,0,0.38456505785542094
23562,H001082,Kevin Hern,MMC,2023-08-15,Purchase,0,0,0,0,0.34797843032277725
23051,H001082,Kevin Hern,RTX,2023-09-07,Purchase,0,0,0,0,0.4097489510203765
23050,H001082,Kevin Hern,JNJ,2023-09-07,Purchase,0,1,0,0,0.5487181045359869
22931,H001082,Kevin Hern,ROK,2023-09-11,Purchase,0,0,0,0,0.3590756547585765
22930,H001082,Kevin Hern,EMR,2023-09-11,Purchase,0,0,0,0,0.48041128395069277
22923,H001082,Kevin Hern,XOM,2023-09-11,Purchase,0,0,0,0,0.3559824642628497
22786,H001082,Kevin Hern,HD,2023-09-14,Purchase,0,0,0,0,0.44791889161755055
22780,H001082,Kevin Hern,HD,2023-09-14,Purchase,0,0,0,0,0.45636980728459714
22771,H001082,Kevin Hern,NEE,2023-09-15,Purchase,0,0,0,0,0.486091232490897
22698,H001082,Kevin Hern,UNH,2023-09-19,Purchase,0,1,0,0,0.5534721689700056
22691,H001082,Kevin Hern,LIN,2023-09-19,Purchase,0,0,0,0,0.39790413431007177
22593,H001082,Kevin Hern,WMB,2023-09-25,Purchase,0,0,0,0,0.34812475009733146
22427,H001082,Kevin Hern,DVN,2023-09-29,Purchase,0,0,0,0,0.37987870613618935
22399,H001082,Kevin Hern,DVN,2023-09-29,Purchase,0,0,0,0,0.383516445444932
21898,H001082,Kevin Hern,VOD,2023-10-11,Sale,0,0,0,0,0.37802903637856305
21891,H001082,Kevin Hern,CMP,2023-10-11,Sale,0,0,0,0,0.4069429068182954
21326,H001082,Kevin Hern,JPM,2023-10-31,Purchase,0,0,0,0,0.3932780998979136
20772,H001082,Kevin Hern,OKE,2023-11-14,Purchase,0,0,0,0,0.34631451237622846
20761,H001082,Kevin Hern,OKE,2023-11-14,Purchase,0,0,0,0,0.34684984508998434
20770,H001082,Kevin Hern,TXN,2023-11-14,Purchase,0,0,0,0,0.43634780479777036
20751,H001082,Kevin Hern,ACN,2023-11-15,Purchase,0,0,0,0,0.40773853665141235
20749,H001082,Kevin Hern,MMC,2023-11-15,Purchase,0,0,0,0,0.4145197650759873
20473,H001082,Kevin Hern,JNJ,2023-12-05,Purchase,0,0,0,0,0.48079338588747167
20422,H001082,Kevin Hern,CCLD,2023-12-08,Sale,0,0,0,0,0.43916826026873507
20398,H001082,Kevin Hern,XOM,2023-12-11,Purchase,0,0,0,0,0.43362184785788493
20400,H001082,Kevin Hern,ROK,2023-12-11,Purchase,0,0,0,0,0.3957781738266887
20387,H001082,Kevin Hern,EMR,2023-12-11,Purchase,0,0,0,0,0.4406591174248151
20373,H001082,Kevin Hern,UNH,2023-12-12,Purchase,0,0,0,0,0.3982690117070114
20330,H001082,Kevin Hern,HD,2023-12-14,Purchase,0,0,0,0,0.3993227173458849
20293,H001082,Kevin Hern,HD,2023-12-14,Purchase,0,0,0,0,0.39741238702778536
20315,H001082,Kevin Hern,RTX,2023-12-14,Purchase,0,0,0,0,0.3953744769328321
20277,H001082,Kevin Hern,NEE,2023-12-15,Purchase,0,0,0,0,0.4734983979949042
20261,H001082,Kevin Hern,LIN,2023-12-18,Purchase,0,0,0,0,0.3996380427350585
